idx,question,category,mrr,ndcg,coverage_%,accuracy,completeness,relevance,embedding_model,llm_model,chroma_collection,note,timestamp
10,How many elements make up the tuple that formally defines a ,numerical,1.0,1.0,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
11,"In what year did the Transformer architecture emerge, accord",temporal,0.5,0.6309297535714575,100.0,5.0,4.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
12,What time period does the paper assign to the Agentic AI Era,temporal,1.0,1.0,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
13,What publication date range did the review's inclusion crite,temporal,0.5,0.6309297535714575,100.0,5.0,3.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
14,What five historical eras of AI does the paper's timeline ch,temporal,0.12023809523809523,0.22652221865716782,60.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
15,How does the paper distinguish an AI Agent from Agentic AI a,spanning,0.8333333333333334,0.8009551646717074,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
16,How do coordination mechanisms differ between the symbolic a,spanning,0.28125,0.3288662191964322,50.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
17,How does the paper connect the choice of architectural parad,spanning,1.0,0.8076883751665433,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
18,How does the paper contrast MDPs and POMDPs?,comparative,0.5833333333333334,0.6989028538870533,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
19,How does transparency and explainability differ between the ,comparative,0.5,0.6240505200038379,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
20,How does the paper compare the flexibility and verifiability,comparative,0.1233974358974359,0.3549826440257028,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
21,What are the two cognitive architectures the paper identifie,direct_fact,1.0,0.7841802768331765,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
22,"What primary mechanism does CrewAI use, and where is it appl",relationship,0.7777777777777778,0.7749046268540846,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
23,Which framework is associated with Retrieval-Augmented Gener,relationship,0.5,0.6509209298071326,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
24,What real-world hybrid example does the paper give for robot,relationship,0.5,0.6309297535714575,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
25,What company's product is given as the example of neural/orc,direct_fact,1.0,1.0,100.0,5.0,4.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
26,What system is cited as the example of the symbolic/determin,direct_fact,0.5,0.6621780785943642,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
27,What two benchmarks does the paper mention for evaluating ag,direct_fact,0.5,0.6508369297752947,100.0,4.0,3.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
28,What are the three levels of agency proposed in the paper's ,holistic,1.0,0.8525619723537919,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
29,What is the central argument the paper makes about the futur,holistic,0.7142857142857143,0.711105520969895,100.0,5.0,4.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
30,"What does the paper describe as the 'attribution gap,' and w",relationship,1.0,0.9647758000664274,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
31,How do the paper's identified research gaps in Long-term Aut,comparative,0.3333333333333333,0.420619835714305,66.66666666666666,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
32,Who wrote this agentic AI review paper?,direct_fact,0.2,0.38685280723454163,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
33,What formal reporting guideline did the researchers follow w,direct_fact,1.0,0.9674679834891693,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
34,How many total papers make up the survey's final reviewed co,numerical,0.5,0.6384067941529142,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
35,In what year was the Transformer architecture first introduc,temporal,1.0,1.0,100.0,5.0,3.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
36,Which two symbolic cognitive architectures does the paper si,direct_fact,1.0,0.8175295903539445,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
37,How does agent-to-agent coordination differ between rule-bas,spanning,0.14583333333333331,0.2652219340759116,50.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
38,Why does the paper say it's harder to pin legal responsibili,relationship,1.0,0.7893458639382763,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
39,What does the paper ultimately recommend as the way forward ,holistic,0.7333333333333334,0.7192575234591722,100.0,4.0,3.0,3.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
40,What role does Deep Reinforcement Learning play as a bridge ,relationship,0.75,0.7564076951876331,100.0,5.0,4.0,3.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
41,Which API category does the paper list Bloomberg Terminal AP,direct_fact,1.0,0.8807852449818138,100.0,3.0,3.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
42,What are two evaluation metrics the paper lists specifically,direct_fact,1.0,1.0,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
43,What governance requirement does the paper specify for the ',direct_fact,0.5,0.5666332145454308,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
44,What blockchain-related trend does the paper discuss as an e,direct_fact,0.7333333333333334,0.7956176024115139,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
45,What does the paper identify as the primary weakness of curr,direct_fact,0.5,0.5903678090688592,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
46,"Besides arXiv, which two literature databases does the paper",direct_fact,1.0,1.0,100.0,5.0,2.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
47,What is the DOI or the name of the journal that formally pub,unanswerable,0.0,0.0,0.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
48,"How much grant funding, or from which funding agency, suppor",unanswerable,0.0,0.0,0.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
49,What accuracy or F1 score did the authors' own proposed neur,unanswerable,0.0,0.0,0.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
50,Who are the named peer reviewers who evaluated this paper be,unanswerable,0.0,0.0,0.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
51,What programming language or software did the authors build ,unanswerable,0.0,0.0,0.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=300, k=15",2026-07-11_21-28-33
