idx,question,category,mrr,ndcg,coverage_%,accuracy,completeness,relevance,embedding_model,llm_model,chroma_collection,note,timestamp
14,What five historical eras of AI does the paper's timeline ch,temporal,0.17333333333333334,0.2628976996713347,60.0,3.0,3.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
15,How does the paper distinguish an AI Agent from Agentic AI a,spanning,0.8333333333333334,0.8769765845238192,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
16,How do coordination mechanisms differ between the symbolic a,spanning,0.28125,0.3288662191964322,50.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
17,How does the paper connect the choice of architectural parad,spanning,0.65625,0.6421377130631885,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
18,How does the paper contrast MDPs and POMDPs?,comparative,0.5833333333333334,0.6989028538870533,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
19,How does transparency and explainability differ between the ,comparative,1.0,1.0,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
20,How does the paper compare the flexibility and verifiability,comparative,0.10416666666666666,0.26342989699452696,75.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
21,What are the two cognitive architectures the paper identifie,direct_fact,1.0,0.7903864795495061,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
22,"What primary mechanism does CrewAI use, and where is it appl",relationship,0.7083333333333334,0.7110379024355846,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
23,Which framework is associated with Retrieval-Augmented Gener,relationship,0.5,0.6309297535714575,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
24,What real-world hybrid example does the paper give for robot,relationship,0.5,0.6309297535714575,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
25,What company's product is given as the example of neural/orc,direct_fact,1.0,1.0,100.0,5.0,4.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
26,What system is cited as the example of the symbolic/determin,direct_fact,0.5,0.6621780785943642,100.0,5.0,4.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
27,What two benchmarks does the paper mention for evaluating ag,direct_fact,0.5,0.7122630665145961,100.0,4.0,3.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
28,What are the three levels of agency proposed in the paper's ,holistic,1.0,1.0,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
29,What is the central argument the paper makes about the futur,holistic,0.7222222222222222,0.6694922589453348,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
30,"What does the paper describe as the 'attribution gap,' and w",relationship,1.0,1.0,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
31,How do the paper's identified research gaps in Long-term Aut,comparative,0.3333333333333333,0.420619835714305,66.66666666666666,5.0,4.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
32,Who wrote this agentic AI review paper?,direct_fact,0.3333333333333333,0.5,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
33,What formal reporting guideline did the researchers follow w,direct_fact,1.0,0.8175295903539445,100.0,5.0,4.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
34,How many total papers make up the survey's final reviewed co,numerical,1.0,0.8099122422096204,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
35,In what year was the Transformer architecture first introduc,temporal,1.0,1.0,100.0,5.0,3.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
36,Which two symbolic cognitive architectures does the paper si,direct_fact,1.0,0.8175295903539445,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
37,How does agent-to-agent coordination differ between rule-bas,spanning,0.16666666666666666,0.27119691624871456,50.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
38,Why does the paper say it's harder to pin legal responsibili,relationship,0.3333333333333333,0.556961409606328,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
39,What does the paper ultimately recommend as the way forward ,holistic,0.4166666666666667,0.5775061392292195,100.0,4.0,5.0,3.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
40,What role does Deep Reinforcement Learning play as a bridge ,relationship,0.75,0.7564076951876331,100.0,5.0,4.0,3.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
41,Which API category does the paper list Bloomberg Terminal AP,direct_fact,1.0,0.9325742965150088,100.0,3.0,3.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
42,What are two evaluation metrics the paper lists specifically,direct_fact,1.0,1.0,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
43,What governance requirement does the paper specify for the ',direct_fact,0.4666666666666666,0.5200593688205467,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
44,What blockchain-related trend does the paper discuss as an e,direct_fact,0.7333333333333334,0.7956176024115139,100.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
45,What does the paper identify as the primary weakness of curr,direct_fact,0.5111111111111111,0.5936563406404406,100.0,5.0,5.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
46,"Besides arXiv, which two literature databases does the paper",direct_fact,1.0,1.0,100.0,5.0,2.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
47,What is the DOI or the name of the journal that formally pub,unanswerable,0.0,0.0,0.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
48,"How much grant funding, or from which funding agency, suppor",unanswerable,0.0,0.0,0.0,5.0,4.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
49,What accuracy or F1 score did the authors' own proposed neur,unanswerable,0.0,0.0,0.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
50,Who are the named peer reviewers who evaluated this paper be,unanswerable,0.0,0.0,0.0,5.0,4.0,4.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
51,What programming language or software did the authors build ,unanswerable,0.0,0.0,0.0,5.0,5.0,5.0,e5-large-v2,Mistral-Large-3,research_papers,"""recursive"", chunk_size=500, chunk_overlap=200",2026-07-11_20-11-52
